,RNA,Clustering File,threshold,cluster,configuration,RMSD,size
3936,1nbs_A,singleA,4.5,4,1,36.337649896491655,120
3937,1nbs_A,singleA,5.0,3,1,29.65581393251583,120
3938,1nbs_A,singleA,8.0,5,1,29.33036310719661,120
3939,1nbs_A,singleB,9.0,1,1,32.53134181062933,120
3940,1nbs_A,singleA,7.0,1,1,31.562477722764417,120
3941,1nbs_A,singleB,9.5,3,1,33.59275070606752,120
3942,1nbs_A,singleB,8.5,4,1,29.33036310719661,120
3943,1nbs_A,singleA,3.0,1,1,37.04293994811967,120
3944,1nbs_A,allB,7.0,3,1,26.615726554050706,120
3945,1nbs_A,allB,8.0,1,1,26.521265052783587,120
3946,1nbs_A,singleB,3.5,3,1,28.498089409642887,120
3947,1nbs_A,singleA,6.0,3,1,32.188448238459706,120
3948,1nbs_A,singleA,9.0,4,1,36.03823663832625,120
3949,1nbs_A,singleB,10.0,5,1,32.0695042057092,120
3950,1nbs_A,singleA,6.5,1,1,31.562477722764417,120
3951,1nbs_A,singleA,9.0,2,1,29.770940529314824,120
3952,1nbs_A,allA,2.5,4,1,23.064984283541147,120
3953,1nbs_A,allB,5.5,4,1,31.320213920086815,120
3954,1nbs_A,allB,2.5,5,1,27.03070661303548,120
3955,1nbs_A,singleB,5.0,5,1,31.422837236634123,120
3956,1nbs_A,allB,4.0,3,1,19.760569323782146,120
3957,1nbs_A,singleB,10.0,2,1,34.06930436624734,120
3958,1nbs_A,singleB,2.5,5,1,30.7210367663593,120
3959,1nbs_A,allB,1.5,5,1,21.96415033640045,120
3960,1nbs_A,allB,2.0,4,1,21.992403233844183,120
3961,1nbs_A,singleA,2.0,3,1,32.0695042057092,120
3962,1nbs_A,allB,5.0,1,1,26.327288124681584,120
3963,1nbs_A,allB,2.0,3,1,19.862857296975175,120
3964,1nbs_A,singleA,3.0,4,1,33.11142552050576,120
3965,1nbs_A,singleA,7.5,2,1,29.770940529314824,120
3966,1nbs_A,singleA,8.5,2,1,29.84507161995092,120
3967,1nbs_A,singleA,5.0,5,1,29.84507161995092,120
3968,1nbs_A,singleA,10.0,4,1,30.331318797572912,120
3969,1nbs_A,allA,1.5,3,1,21.96415033640045,120
3970,1nbs_A,allA,5.5,1,1,26.327288124681584,120
3971,1nbs_A,allB,6.0,2,1,20.626851432053318,120
3972,1nbs_A,allA,9.5,5,1,26.769465814617966,120
3973,1nbs_A,singleA,8.5,1,1,31.470649818521384,120
3974,1nbs_A,singleA,3.5,4,1,28.639690989953085,120
3975,1nbs_A,singleB,1.0,2,1,30.37555760805059,120
3976,1nbs_A,singleA,2.5,2,1,31.45210326830306,120
3977,1nbs_A,allA,1.5,4,1,27.03070661303548,120
3978,1nbs_A,allB,1.0,3,1,23.721779022661856,120
3979,1nbs_A,singleB,4.0,5,1,30.711208051784613,120
3980,1nbs_A,allA,10.0,1,1,25.62028688363969,120
3981,1nbs_A,singleA,1.0,5,1,33.99681308593498,120
3982,1nbs_A,singleB,8.5,5,1,32.0695042057092,120
3983,1nbs_A,allB,7.0,5,1,22.547132855420887,120
3984,1nbs_A,allA,8.0,1,1,25.62028688363969,120
3985,1nbs_A,allB,10.0,1,1,25.62028688363969,120
3986,1nbs_A,singleB,4.5,4,1,28.639690989953085,120
3987,1nbs_A,allB,9.5,1,1,25.62028688363969,120
3988,1nbs_A,singleB,1.5,4,1,25.412024712722125,120
3989,1nbs_A,allB,5.0,3,1,19.862857296975175,120
3990,1nbs_A,allA,4.0,2,1,19.760569323782146,120
3991,1nbs_A,singleA,5.5,3,1,29.65581393251583,120
3992,1nbs_A,allB,4.0,1,1,26.441853187702257,120
3993,1nbs_A,singleA,9.5,4,1,29.468121758944868,120
3994,1nbs_A,singleA,4.0,2,1,36.337649896491655,120
3995,1nbs_A,singleB,2.0,4,1,28.498089409642887,120
3996,1nbs_A,singleB,3.5,5,1,30.7210367663593,120
3997,1nbs_A,allB,1.5,3,1,25.6216783212966,120
3998,1nbs_A,singleA,3.5,3,1,37.179845346639084,120
3999,1nbs_A,singleA,6.5,5,1,31.322646759174106,120
4000,1nbs_A,allB,3.0,3,1,26.327288124681584,120
4001,1nbs_A,singleB,2.0,3,1,35.10931500328652,120
4002,1nbs_A,singleB,1.0,1,1,31.45210326830306,120
4003,1nbs_A,allB,7.5,5,1,22.026055025809775,120
4004,1nbs_A,allB,6.5,3,1,26.92958781712041,120
4005,1nbs_A,singleB,2.5,4,1,28.244082566088068,120
4006,1nbs_A,allA,3.5,1,1,26.441853187702257,120
4007,1nbs_A,allA,4.0,1,1,26.441853187702257,120
4008,1nbs_A,singleA,1.5,2,1,29.67645699877261,120
4009,1nbs_A,allB,8.0,3,1,31.851935576978676,120
4010,1nbs_A,singleB,9.0,3,1,32.210429987816056,120
4011,1nbs_A,allA,1.0,1,1,19.760569323782146,120
4012,1nbs_A,singleB,9.5,5,1,32.0695042057092,120
4013,1nbs_A,allB,2.5,1,1,26.327288124681584,120
4014,1nbs_A,singleA,2.0,2,1,37.89617922693527,120
4015,1nbs_A,allA,1.5,1,1,21.85270006200607,120
4016,1nbs_A,singleB,4.5,3,1,32.0695042057092,120
4017,1nbs_A,allA,5.0,3,1,25.530893051360348,120
4018,1nbs_A,allA,8.0,3,1,31.851935576978676,120
4019,1nbs_A,singleB,2.5,3,1,30.711208051784613,120
4020,1nbs_A,singleB,2.5,1,1,31.422837236634123,120
4021,1nbs_A,allB,9.0,5,1,30.249519004440383,120
4022,1nbs_A,allA,9.5,4,1,22.767514137472276,120
4023,1nbs_A,allA,3.5,3,1,21.68091787724865,120
4024,1nbs_A,singleA,7.5,4,1,28.702095742297285,120
4025,1nbs_A,singleB,7.0,1,1,31.562477722764417,120
4026,1nbs_A,singleA,9.5,5,1,33.165622261613,120
4027,1nbs_A,singleB,3.0,3,1,29.65581393251583,120
4028,1nbs_A,singleA,4.5,5,1,30.608622968046113,120
4029,1nbs_A,singleA,9.0,1,1,32.53134181062933,120
4030,1nbs_A,singleB,3.5,1,1,30.37555760805059,120
4031,1nbs_A,allA,3.5,5,1,29.561354840399314,120
4032,1nbs_A,allA,7.5,5,1,26.845634654446147,120
4033,1nbs_A,singleB,3.0,2,1,32.188448238459706,120
4034,1nbs_A,allA,9.0,2,1,21.805031529442925,120
4035,1nbs_A,allB,2.5,2,1,22.4967042030605,120
4036,1nbs_A,allA,9.0,4,1,22.547132855420887,120
4037,1nbs_A,allB,8.5,4,1,22.547132855420887,120
4038,1nbs_A,allB,7.5,2,1,19.760569323782146,120
4039,1nbs_A,allA,9.0,1,1,26.521265052783587,120
4040,1nbs_A,allA,4.5,4,1,26.119730090489067,120
4041,1nbs_A,allA,6.0,3,1,31.851935576978676,120
4042,1nbs_A,allA,4.0,5,1,21.992403233844183,120
4043,1nbs_A,singleA,4.0,3,1,30.331318797572912,120
4044,1nbs_A,allA,10.0,2,1,21.05680175145314,120
4045,1nbs_A,allA,6.5,3,1,32.35164138030712,120
4046,1nbs_A,allA,6.0,4,1,22.197425526398327,120
4047,1nbs_A,singleA,2.0,4,1,28.639690989953085,120
4048,1nbs_A,allA,8.5,5,1,28.519183017751402,120
4049,1nbs_A,singleB,5.5,3,1,32.188448238459706,120
4050,1nbs_A,singleB,7.5,4,1,37.883901594212816,120
4051,1nbs_A,allA,9.5,2,1,22.383049390107686,120
4052,1nbs_A,singleB,4.0,2,1,32.210429987816056,120
4053,1nbs_A,allB,7.5,4,1,27.03070661303548,120
4054,1nbs_A,singleA,5.5,2,1,29.770940529314824,120
4055,1nbs_A,singleB,1.5,2,1,28.87759165858538,120
4056,1nbs_A,allB,4.5,1,1,26.343209751281258,120
4057,1nbs_A,singleB,3.0,5,1,27.618028532102,120
4058,1nbs_A,singleA,5.5,4,1,31.470649818521384,120
4059,1nbs_A,allB,3.0,1,1,29.561354840399314,120
4060,1nbs_A,allA,5.0,1,1,26.343209751281258,120
4061,1nbs_A,allA,2.5,1,1,26.343209751281258,120
4062,1nbs_A,allB,1.5,1,1,26.62089404959946,120
4063,1nbs_A,singleA,4.0,5,1,35.10931500328652,120
4064,1nbs_A,singleB,5.0,2,1,31.562477722764417,120
4065,1nbs_A,allA,3.0,5,1,28.427268599005426,120
4066,1nbs_A,singleB,8.0,1,1,31.470649818521384,120
4067,1nbs_A,allA,2.5,5,1,27.3417556129814,120
4068,1nbs_A,singleA,4.0,4,1,30.794137429062694,120
4069,1nbs_A,allB,8.5,3,1,31.851935576978676,120
4070,1nbs_A,allB,3.0,5,1,26.119730090489067,120
4071,1nbs_A,allB,3.5,1,1,26.441853187702257,120
4072,1nbs_A,allB,8.0,4,1,22.026055025809775,120
4073,1nbs_A,singleA,9.5,2,1,36.17685171487425,120
4074,1nbs_A,singleA,1.0,1,1,31.422837236634123,120
4075,1nbs_A,allB,5.5,3,1,19.862857296975175,120
4076,1nbs_A,allB,6.5,5,1,22.4967042030605,120
4077,1nbs_A,allA,7.5,2,1,19.760569323782146,120
4078,1nbs_A,singleA,2.5,1,1,37.179845346639084,120
4079,1nbs_A,allA,9.0,5,1,29.448371771627713,120
4080,1nbs_A,singleA,3.0,3,1,31.422837236634123,120
4081,1nbs_A,allB,8.0,5,1,21.57270961191477,120
4082,1nbs_A,singleB,6.0,5,1,28.702095742297285,120
4083,1nbs_A,singleB,7.0,5,1,32.0695042057092,120
4084,1nbs_A,singleB,5.0,4,1,30.608622968046113,120
4085,1nbs_A,allB,4.0,4,1,25.32874848862454,120
4086,1nbs_A,allA,2.5,2,1,21.727086781250726,120
4087,1nbs_A,singleB,3.5,2,1,32.188448238459706,120
4088,1nbs_A,singleA,10.0,1,1,31.470649818521384,120
4089,1nbs_A,singleA,5.0,2,1,28.498089409642887,120
4090,1nbs_A,allA,1.0,5,1,21.686562659859216,120
4091,1nbs_A,allB,7.0,4,1,32.1246603094881,120
4092,1nbs_A,allA,6.5,4,1,22.4967042030605,120
4093,1nbs_A,allB,1.5,2,1,19.862857296975175,120
4094,1nbs_A,singleA,4.5,1,1,30.429318099490825,120
4095,1nbs_A,singleB,5.0,1,1,28.639690989953085,120
4096,1nbs_A,allB,10.0,2,1,22.294795356764322,120
4097,1nbs_A,singleB,6.5,5,1,32.0695042057092,120
4098,1nbs_A,singleA,3.5,1,1,32.188448238459706,120
4099,1nbs_A,singleA,1.0,2,1,30.952311706882252,120
4100,1nbs_A,allA,4.5,3,1,32.1246603094881,120
4101,1nbs_A,allB,10.0,4,1,22.4967042030605,120
4102,1nbs_A,singleA,8.5,5,1,30.429318099490825,120
4103,1nbs_A,allA,10.0,4,1,21.03017831593446,120
4104,1nbs_A,allB,5.0,2,1,27.867543845843322,120
4105,1nbs_A,allB,9.0,1,1,26.521265052783587,120
4106,1nbs_A,singleB,5.5,2,1,30.608622968046113,120
4107,1nbs_A,allA,10.0,5,1,26.769465814617966,120
4108,1nbs_A,singleA,10.0,2,1,36.17685171487425,120
4109,1nbs_A,singleB,6.5,3,1,28.498089409642887,120
4110,1nbs_A,allB,6.0,4,1,31.851935576978676,120
4111,1nbs_A,allB,4.0,2,1,27.03070661303548,120
4112,1nbs_A,allA,2.0,3,1,23.277938053014918,120
4113,1nbs_A,allA,5.5,4,1,22.197425526398327,120
4114,1nbs_A,allB,8.5,1,1,26.521265052783587,120
4115,1nbs_A,singleA,7.5,5,1,32.7513236373738,120
4116,1nbs_A,singleB,2.0,1,1,31.45210326830306,120
4117,1nbs_A,singleA,7.0,5,1,30.794137429062694,120
4118,1nbs_A,singleB,9.0,4,1,33.59275070606752,120
4119,1nbs_A,allB,5.5,1,1,26.327288124681584,120
4120,1nbs_A,allA,1.5,5,1,42.5935030256963,120
4121,1nbs_A,singleA,7.0,4,1,28.702095742297285,120
4122,1nbs_A,allB,6.0,5,1,21.96415033640045,120
4123,1nbs_A,allB,3.5,2,1,27.03070661303548,120
4124,1nbs_A,allB,7.5,3,1,31.851935576978676,120
4125,1nbs_A,singleA,6.0,1,1,31.562477722764417,120
4126,1nbs_A,singleA,2.0,5,1,31.562477722764417,120
4127,1nbs_A,allA,8.5,2,1,21.93580634487823,120
4128,1nbs_A,allA,5.0,4,1,19.862857296975175,120
4129,1nbs_A,singleB,8.5,2,1,35.00102712778583,120
4130,1nbs_A,singleB,1.0,4,1,37.43904379120813,120
4131,1nbs_A,allB,3.5,3,1,21.992403233844183,120
4132,1nbs_A,allA,8.0,2,1,21.93580634487823,120
4133,1nbs_A,singleA,8.5,4,1,29.468121758944868,120
4134,1nbs_A,singleB,7.5,3,1,35.00102712778583,120
4135,1nbs_A,singleB,4.5,1,1,31.422837236634123,120
4136,1nbs_A,allB,1.0,5,1,25.164111349300615,120
4137,1nbs_A,singleA,3.0,2,1,32.188448238459706,120
4138,1nbs_A,singleB,8.5,3,1,32.210429987816056,120
4139,1nbs_A,allA,9.5,3,1,31.851935576978676,120
4140,1nbs_A,allB,3.0,4,1,21.03017831593446,120
4141,1nbs_A,allB,9.5,4,1,21.57270961191477,120
4142,1nbs_A,allA,6.5,1,1,26.119730090489067,120
4143,1nbs_A,allA,3.0,4,1,31.851935576978676,120
4144,1nbs_A,allA,2.0,5,1,21.57270961191477,120
4145,1nbs_A,singleB,8.5,1,1,31.470649818521384,120
4146,1nbs_A,allA,2.5,3,1,21.330196904857676,120
4147,1nbs_A,allA,2.0,1,1,26.343209751281258,120
4148,1nbs_A,singleA,7.5,1,1,31.562477722764417,120
4149,1nbs_A,allA,5.0,5,1,31.6762150516756,120
4150,1nbs_A,allA,8.0,4,1,22.547132855420887,120
4151,1nbs_A,singleA,5.0,4,1,37.21658904305981,120
4152,1nbs_A,allB,1.0,1,1,26.119730090489067,120
4153,1nbs_A,singleA,5.5,5,1,32.7513236373738,120
4154,1nbs_A,singleB,8.0,3,1,31.602501483268696,120
4155,1nbs_A,allB,4.5,3,1,26.119730090489067,120
4156,1nbs_A,singleB,3.5,4,1,31.45210326830306,120
4157,1nbs_A,allB,2.5,4,1,32.35164138030712,120
4158,1nbs_A,singleB,10.0,1,1,31.470649818521384,120
4159,1nbs_A,singleA,7.5,3,1,32.73286880186337,120
4160,1nbs_A,singleA,1.5,1,1,31.422837236634123,120
4161,1nbs_A,allA,3.0,2,1,29.86274602242734,120
4162,1nbs_A,singleB,7.0,4,1,28.639690989953085,120
4163,1nbs_A,singleA,9.5,3,1,29.071269322133148,120
4164,1nbs_A,allB,5.0,4,1,32.1246603094881,120
4165,1nbs_A,allB,9.5,5,1,26.769465814617966,120
4166,1nbs_A,singleA,6.5,3,1,32.188448238459706,120
4167,1nbs_A,allB,7.0,2,1,19.760569323782146,120
4168,1nbs_A,singleB,7.0,2,1,31.45210326830306,120
4169,1nbs_A,allB,2.0,2,1,22.4967042030605,120
4170,1nbs_A,singleA,7.0,3,1,32.73286880186337,120
4171,5dun_A,allA,6.0,5,1,17.672289042452878,54
4172,5dun_A,allA,6.5,5,1,17.70256196147891,54
4173,5dun_A,singleA,1.5,3,1,14.93501925007129,54
4174,5dun_A,singleA,1.5,5,1,16.32492879004377,54
4175,5dun_A,singleB,1.5,3,1,17.672289042452878,54
4176,5dun_A,allA,6.0,1,1,17.704169000548994,54
4177,5dun_A,singleB,6.0,2,1,15.737277401126283,54
4178,5dun_A,singleB,8.0,2,1,16.65078977105891,54
4179,5dun_A,singleB,5.5,1,1,17.15835365062744,54
4180,5dun_A,allA,1.0,3,1,17.0956836657678,54
4181,5dun_A,singleB,1.0,5,1,18.18914786349267,54
4182,5dun_A,singleA,6.0,4,1,20.508037448766277,54
4183,5dun_A,singleB,4.5,2,1,16.638184997168413,54
4184,5dun_A,singleA,8.5,3,1,18.924967635375232,54
4185,5dun_A,allB,4.5,2,1,16.638184997168413,54
4186,5dun_A,singleA,6.0,5,1,19.260719093533346,54
4187,5dun_A,allA,9.0,3,1,18.924967635375232,54
4188,5dun_A,singleA,7.0,2,1,16.80715323902296,54
4189,5dun_A,allB,3.5,5,1,18.679582436446484,54
4190,5dun_A,allB,6.0,1,1,17.15835365062744,54
4191,5dun_A,singleA,2.0,1,1,17.655571358639175,54
4192,5dun_A,singleA,8.0,4,1,21.026369158749212,54
4193,5dun_A,singleB,1.5,5,1,15.83680207617687,54
4194,5dun_A,allB,6.5,2,1,16.18767432338568,54
4195,5dun_A,allB,2.0,5,1,15.737277401126283,54
4196,5dun_A,allA,7.0,2,1,17.032724385722915,54
4197,5dun_A,singleA,4.0,1,1,17.328121652389218,54
4198,5dun_A,singleA,5.5,1,1,18.347206871891974,54
4199,5dun_A,allA,3.0,3,1,16.638184997168413,54
4200,5dun_A,allB,5.5,2,1,16.18767432338568,54
4201,5dun_A,singleA,8.0,2,1,16.80715323902296,54
4202,5dun_A,allA,4.5,5,1,17.73974633415033,54
4203,5dun_A,allB,3.0,2,1,18.332689382630143,54
4204,5dun_A,singleA,4.5,2,1,17.704169000548994,54
4205,5dun_A,allA,8.0,5,1,18.178803590995752,54
4206,5dun_A,allA,7.5,1,1,17.655571358639175,54
4207,5dun_A,allB,1.5,4,1,19.72196491224949,54
4208,5dun_A,allA,8.5,4,1,18.924967635375232,54
4209,5dun_A,allA,3.0,1,1,18.332689382630143,54
4210,5dun_A,allA,6.5,2,1,15.737277401126283,54
4211,5dun_A,singleA,2.5,5,1,16.848213555151776,54
4212,5dun_A,singleB,5.5,4,1,17.672289042452878,54
4213,5dun_A,singleB,7.5,2,1,14.631220044821962,54
4214,5dun_A,singleA,3.5,5,1,17.747895649907342,54
4215,5dun_A,allA,3.5,4,1,17.469055498223135,54
4216,5dun_A,allB,6.0,3,1,17.73974633415033,54
4217,5dun_A,allA,8.5,3,1,18.178803590995752,54
4218,5dun_A,singleB,9.0,2,1,16.18767432338568,54
4219,5dun_A,allB,5.5,5,1,15.882789427553336,54
4220,5dun_A,singleB,9.5,1,1,17.400284480433072,54
4221,5dun_A,singleB,7.5,1,1,17.15835365062744,54
4222,5dun_A,allA,7.5,3,1,21.026369158749212,54
4223,5dun_A,singleA,10.0,3,1,18.924967635375232,54
4224,5dun_A,allB,2.0,1,1,17.73974633415033,54
4225,5dun_A,singleA,6.5,4,1,17.70256196147891,54
4226,5dun_A,singleA,3.5,2,1,17.328121652389218,54
4227,5dun_A,allA,1.5,2,1,16.204277213131107,54
4228,5dun_A,singleA,1.0,3,1,18.001644369334706,54
4229,5dun_A,singleB,9.5,2,1,16.462086745002892,54
4230,5dun_A,allB,4.0,5,1,17.73974633415033,54
4231,5dun_A,allB,8.0,2,1,16.204277213131107,54
4232,5dun_A,singleB,3.0,1,1,17.469055498223135,54
4233,5dun_A,allB,9.0,2,1,16.462086745002892,54
4234,5dun_A,allB,1.0,2,1,17.73974633415033,54
4235,5dun_A,allB,6.5,4,1,20.508037448766277,54
4236,5dun_A,allA,8.5,1,1,17.704169000548994,54
4237,5dun_A,singleB,4.0,4,1,17.73974633415033,54
4238,5dun_A,allA,7.0,1,1,17.655571358639175,54
4239,5dun_A,allB,7.0,1,1,16.848213555151776,54
4240,5dun_A,singleA,4.5,3,1,18.332689382630143,54
4241,5dun_A,allB,3.5,4,1,15.533840478130319,54
4242,5dun_A,singleB,4.0,1,1,16.848213555151776,54
4243,5dun_A,singleB,8.0,4,1,18.178803590995752,54
4244,5dun_A,singleA,5.0,1,1,17.704169000548994,54
4245,5dun_A,singleB,6.5,1,1,16.848213555151776,54
4246,5dun_A,allB,1.0,4,1,15.402856877865222,54
4247,5dun_A,allA,7.0,3,1,21.026369158749212,54
4248,5dun_A,singleA,1.0,4,1,17.032724385722915,54
4249,5dun_A,allB,5.0,5,1,17.96568395580864,54
4250,5dun_A,allB,4.5,5,1,17.400284480433072,54
4251,5dun_A,allA,5.5,3,1,17.269956572035728,54
4252,5dun_A,allA,2.0,2,1,16.89322941299265,54
4253,5dun_A,singleA,9.5,1,1,17.85131647806402,54
4254,5dun_A,singleB,1.0,3,1,18.178803590995752,54
4255,5dun_A,allA,7.5,4,1,18.924967635375232,54
4256,5dun_A,singleA,2.5,4,1,16.532713025997882,54
4257,5dun_A,allA,3.5,2,1,17.895175327445106,54
4258,5dun_A,singleB,2.0,5,1,15.533840478130319,54
4259,5dun_A,singleA,8.0,3,1,18.178803590995752,54
4260,5dun_A,singleB,4.5,5,1,18.679582436446484,54
4261,5dun_A,allA,4.5,2,1,17.704169000548994,54
4262,5dun_A,allA,4.5,1,1,16.638184997168413,54
4263,5dun_A,singleA,2.5,3,1,16.89322941299265,54
4264,5dun_A,allB,4.5,4,1,18.18914786349267,54
4265,5dun_A,singleB,3.0,4,1,18.222947072304194,54
4266,5dun_A,allA,1.0,2,1,15.737277401126283,54
4267,5dun_A,singleB,6.0,3,1,16.762437173633195,54
4268,5dun_A,singleB,7.0,3,1,20.508037448766277,54
4269,5dun_A,singleA,6.0,2,1,16.18767432338568,54
4270,5dun_A,singleB,2.0,2,1,15.83680207617687,54
4271,5dun_A,singleB,6.5,4,1,21.026369158749212,54
4272,5dun_A,allA,9.5,1,1,17.927208371634443,54
4273,5dun_A,singleA,6.5,2,1,16.462086745002892,54
4274,5dun_A,allA,7.0,5,1,18.924967635375232,54
4275,5dun_A,singleA,9.0,3,1,18.924967635375232,54
4276,5dun_A,singleB,6.0,4,1,21.026369158749212,54
4277,5dun_A,allA,5.5,2,1,16.18767432338568,54
4278,5dun_A,allA,5.0,2,1,15.748355469699051,54
4279,5dun_A,allB,6.5,1,1,16.848213555151776,54
4280,5dun_A,allA,4.0,4,1,15.737277401126283,54
4281,5dun_A,allA,1.0,4,1,17.495916666468208,54
4282,5dun_A,singleB,6.5,2,1,15.737277401126283,54
4283,5dun_A,allA,7.0,4,1,15.341851257263578,54
4284,5dun_A,allA,6.0,2,1,15.737277401126283,54
4285,5dun_A,singleB,2.5,2,1,17.469055498223135,54
4286,5dun_A,singleA,1.5,4,1,17.927208371634443,54
4287,5dun_A,allA,10.0,3,1,18.924967635375232,54
4288,5dun_A,singleA,8.0,1,1,17.704169000548994,54
4289,5dun_A,singleA,3.0,5,1,16.462086745002892,54
4290,5dun_A,allB,9.5,2,1,15.737277401126283,54
4291,5dun_A,allA,4.0,3,1,17.038664853796497,54
4292,5dun_A,allB,7.5,1,1,17.15835365062744,54
4293,5dun_A,singleB,5.0,3,1,18.332689382630143,54
4294,5dun_A,allA,2.0,4,1,15.748355469699051,54
4295,5dun_A,singleB,5.5,5,1,20.508037448766277,54
4296,5dun_A,singleB,6.0,1,1,17.15835365062744,54
4297,5dun_A,singleB,4.0,3,1,16.638184997168413,54
4298,5dun_A,singleB,1.5,1,1,16.762437173633195,54
4299,5dun_A,allA,5.5,5,1,16.762437173633195,54
4300,5dun_A,allB,8.5,2,1,15.402856877865222,54
4301,5dun_A,allB,2.5,3,1,16.933446193849615,54
4302,5dun_A,singleA,4.5,4,1,17.73974633415033,54
4303,5dun_A,singleA,5.0,3,1,17.905046774582857,54
4304,5dun_A,singleA,8.0,5,1,18.924967635375232,54
4305,5dun_A,singleB,9.0,1,1,17.704169000548994,54
4306,5dun_A,singleA,7.0,1,1,17.655571358639175,54
4307,5dun_A,singleA,3.0,1,1,16.638184997168413,54
4308,5dun_A,allB,7.0,3,1,20.508037448766277,54
4309,5dun_A,allB,8.0,1,1,17.704169000548994,54
4310,5dun_A,singleB,3.5,3,1,17.328121652389218,54
4311,5dun_A,singleA,6.0,3,1,15.855387097135157,54
4312,5dun_A,singleA,6.5,1,1,16.848213555151776,54
4313,5dun_A,singleA,9.0,2,1,15.737277401126283,54
4314,5dun_A,allA,2.5,4,1,18.79660075651978,54
4315,5dun_A,allB,5.5,4,1,18.1193708500047,54
4316,5dun_A,allB,2.5,5,1,17.354221388469146,54
4317,5dun_A,singleB,5.0,5,1,20.508037448766277,54
4318,5dun_A,allB,4.0,3,1,15.737277401126283,54
4319,5dun_A,singleB,10.0,2,1,17.032724385722915,54
4320,5dun_A,singleB,2.5,5,1,19.260719093533346,54
4321,5dun_A,allB,1.5,5,1,19.260719093533346,54
4322,5dun_A,allB,2.0,4,1,15.982987830815615,54
4323,5dun_A,singleA,2.0,3,1,16.80715323902296,54
4324,5dun_A,allB,5.0,1,1,16.749325359548067,54
4325,5dun_A,allB,2.0,3,1,17.032724385722915,54
4326,5dun_A,singleA,3.0,4,1,18.347206871891974,54
4327,5dun_A,singleA,7.5,2,1,15.737277401126283,54
4328,5dun_A,singleA,8.5,2,1,14.631220044821962,54
4329,5dun_A,singleA,5.0,5,1,15.424376810749923,54
4330,5dun_A,allA,1.5,3,1,17.73974633415033,54
4331,5dun_A,allA,5.5,1,1,18.347206871891974,54
4332,5dun_A,allB,6.0,2,1,16.18767432338568,54
4333,5dun_A,singleA,8.5,1,1,17.704169000548994,54
4334,5dun_A,singleA,3.5,4,1,17.038664853796497,54
4335,5dun_A,singleB,1.0,2,1,19.260719093533346,54
4336,5dun_A,singleA,2.5,2,1,17.655571358639175,54
4337,5dun_A,allA,1.5,4,1,16.352265898033824,54
4338,5dun_A,allB,1.0,3,1,19.673563479959597,54
4339,5dun_A,singleB,4.0,5,1,15.737277401126283,54
4340,5dun_A,allA,10.0,1,1,16.995973052461572,54
4341,5dun_A,singleA,1.0,5,1,18.222947072304194,54
4342,5dun_A,allA,8.0,1,1,17.704169000548994,54
4343,5dun_A,allB,10.0,1,1,17.328121652389218,54
4344,5dun_A,singleB,4.5,4,1,18.18914786349267,54
4345,5dun_A,allB,9.5,1,1,17.400284480433072,54
4346,5dun_A,singleB,1.5,4,1,15.402856877865222,54
4347,5dun_A,allB,5.0,3,1,18.222947072304194,54
4348,5dun_A,allA,4.0,2,1,17.895175327445106,54
4349,5dun_A,singleA,5.5,3,1,17.269956572035728,54
4350,5dun_A,allB,4.0,1,1,16.848213555151776,54
4351,5dun_A,singleA,4.0,2,1,17.895175327445106,54
4352,5dun_A,singleB,2.0,4,1,18.90157929909562,54
4353,5dun_A,singleB,3.5,5,1,18.90157929909562,54
4354,5dun_A,allB,1.5,3,1,16.383256697006246,54
4355,5dun_A,singleA,3.5,3,1,17.469055498223135,54
4356,5dun_A,singleA,6.5,5,1,18.924967635375232,54
4357,5dun_A,allB,3.0,3,1,15.424376810749923,54
4358,5dun_A,singleB,2.0,3,1,15.424376810749923,54
4359,5dun_A,singleB,1.0,1,1,16.933446193849615,54
4360,5dun_A,allB,6.5,3,1,19.72196491224949,54
4361,5dun_A,singleB,2.5,4,1,17.15835365062744,54
4362,5dun_A,allA,3.5,1,1,17.328121652389218,54
4363,5dun_A,allA,4.0,1,1,17.328121652389218,54
4364,5dun_A,singleA,1.5,2,1,18.455267540732105,54
4365,5dun_A,allB,8.0,3,1,21.026369158749212,54
4366,5dun_A,allA,1.0,1,1,16.89322941299265,54
4367,5dun_A,allB,2.5,1,1,15.533840478130319,54
4368,5dun_A,singleA,2.0,2,1,16.749325359548067,54
4369,5dun_A,allA,1.5,1,1,16.89322941299265,54
4370,5dun_A,singleB,4.5,3,1,18.332689382630143,54
4371,5dun_A,allA,5.0,3,1,17.269956572035728,54
4372,5dun_A,allA,8.0,3,1,21.026369158749212,54
4373,5dun_A,singleB,2.5,3,1,14.93501925007129,54
4374,5dun_A,singleB,2.5,1,1,15.533840478130319,54
4375,5dun_A,allA,3.5,3,1,17.038664853796497,54
4376,5dun_A,singleA,7.5,4,1,18.178803590995752,54
4377,5dun_A,singleB,7.0,1,1,16.848213555151776,54
4378,5dun_A,singleB,3.0,3,1,16.638184997168413,54
4379,5dun_A,singleA,4.5,5,1,15.855387097135157,54
4380,5dun_A,singleA,9.0,1,1,17.704169000548994,54
4381,5dun_A,singleB,3.5,1,1,17.469055498223135,54
4382,5dun_A,allA,3.5,5,1,17.747895649907342,54
4383,5dun_A,allA,7.5,5,1,18.160636002078782,54
4384,5dun_A,singleB,3.0,2,1,15.533840478130319,54
4385,5dun_A,allA,9.0,2,1,15.013983482074304,54
